NASDAQ:CTHR,CTHR,Charles & Colvard Ltd Common Stock
NASDAQ:CTIB,CTIB,Yunhong CTI Ltd. Common Stock
NASDAQ:CTIC,CTIC,CTI BioPharma Corp. (DE) Common Stock
NASDAQ:CTK,CTK,CooTek (Cayman) Inc. American Depositary Shares each representing 50 Class A Ordinary Shares
NASDAQ:CTKB,CTKB,Cytek Biosciences Inc. Common Stock
NASDAQ:CTLP,CTLP,Cantaloupe Inc. Common Stock
NASDAQ:CTLT,CTLT,Catalent Inc. Common Stock
NASDAQ:CTMX,CTMX,CytomX Therapeutics Inc. Common Stock
NASDAQ:CTO,CTO,CTO Realty Growth Inc. Common Stock
NASDAQ:CTO^A,CTO^A,CTO Realty Growth Inc. 6.375% Series A Cumulative Redeemable Preferred Stock
NASDAQ:CTOS,CTOS,Custom Truck One Source Inc. Common Stock
NASDAQ:CTR,CTR,ClearBridge MLP and Midstream Total Return Fund Inc. Common Stock
NASDAQ:CTRA,CTRA,Coterra Energy Inc. Common Stock
NASDAQ:CTRE,CTRE,CareTrust REIT Inc. Common Stock
NASDAQ:CTRM,CTRM,Castor Maritime Inc. Common Shares
NASDAQ:CTRN,CTRN,Citi Trends Inc. Common Stock
NASDAQ:CTS,CTS,CTS Corporation Common Stock
NASDAQ:CTSH,CTSH,Cognizant Technology Solutions Corporation Class A Common Stock
NASDAQ:CTSO,CTSO,Cytosorbents Corporation Common Stock
NASDAQ:CTT,CTT,CatchMark Timber Trust Inc. Class A Common Stock
NASDAQ:CTVA,CTVA,Corteva Inc. Common Stock
NASDAQ:CTXR,CTXR,Citius Pharmaceuticals Inc. Common Stock
NASDAQ:CTXRW,CTXRW,Citius Pharmaceuticals Inc. Warrant
NASDAQ:CTXS,CTXS,Citrix Systems Inc. Common Stock
NASDAQ:CUBA,CUBA,Herzfeld Caribbean Basin Fund Inc. (The) Common Stock
NASDAQ:CUBB,CUBB,Customers Bancorp Inc 5.375% Subordinated Notes Due 2034
NASDAQ:CUBE,CUBE,CubeSmart Common Shares
NASDAQ:CUBI,CUBI,Customers Bancorp Inc Common Stock
NASDAQ:CUBI^E,CUBI^E,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series E
NASDAQ:CUBI^F,CUBI^F,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F
NASDAQ:CUE,CUE,Cue Biopharma Inc. Common Stock
NASDAQ:CUEN,CUEN,Cuentas Inc. Common Stock
NASDAQ:CUENW,CUENW,Cuentas Inc. Warrant
NASDAQ:CUK,CUK,Carnival Plc ADS ADS
NASDAQ:CULL,CULL,Cullman Bancorp Inc. Common Stock
NASDAQ:CULP,CULP,Culp Inc. Common Stock
NASDAQ:CURI,CURI,CuriosityStream Inc. Class A Common Stock
NASDAQ:CURIW,CURIW,CuriosityStream Inc. Warrant
NASDAQ:CURO,CURO,CURO Group Holdings Corp. Common Stock
NASDAQ:CURV,CURV,Torrid Holdings Inc. Common Stock
NASDAQ:CUTR,CUTR,Cutera Inc. Common Stock
NASDAQ:CUZ,CUZ,Cousins Properties Incorporated Common Stock
NASDAQ:CVA,CVA,Covanta Holding Corporation Common Stock
NASDAQ:CVAC,CVAC,CureVac N.V. Ordinary Shares
NASDAQ:CVBF,CVBF,CVB Financial Corporation Common Stock
NASDAQ:CVCO,CVCO,Cavco Industries Inc. Common Stock When Issued
NASDAQ:CVCY,CVCY,Central Valley Community Bancorp Common Stock
NASDAQ:CVE,CVE,Cenovus Energy Inc Common Stock
NASDAQ:CVEO,CVEO,Civeo Corporation (Canada) Common Shares
NASDAQ:CVET,CVET,Covetrus Inc. Common Stock
NASDAQ:CVGI,CVGI,Commercial Vehicle Group Inc. Common Stock
NASDAQ:CVGW,CVGW,Calavo Growers Inc. Common Stock
NASDAQ:CVI,CVI,CVR Energy Inc. Common Stock
NASDAQ:CVII,CVII,Churchill Capital Corp VII Class A Common Stock
NASDAQ:CVLG,CVLG,Covenant Logistics Group Inc. Class A Common Stock
NASDAQ:CVLT,CVLT,Commvault Systems Inc. Common Stock
NASDAQ:CVLY,CVLY,Codorus Valley Bancorp Inc Common Stock
NASDAQ:CVM,CVM,Cel-Sci Corporation Common Stock
NASDAQ:CVNA,CVNA,Carvana Co. Class A Common Stock
NASDAQ:CVR,CVR,Chicago Rivet & Machine Co. Common Stock
NASDAQ:CVRX,CVRX,CVRx Inc. Common Stock
NASDAQ:CVS,CVS,CVS Health Corporation Common Stock
NASDAQ:CVU,CVU,CPI Aerostructures Inc. Common Stock
NASDAQ:CVV,CVV,CVD Equipment Corporation Common Stock
NASDAQ:CVX,CVX,Chevron Corporation Common Stock
NASDAQ:CW,CW,Curtiss-Wright Corporation Common Stock
NASDAQ:CWAN,CWAN,Clearwater Analytics Holdings Inc. Class A Common Stock
NASDAQ:CWBC,CWBC,Community West Bancshares Common Stock
NASDAQ:CWBR,CWBR,CohBar Inc. Common Stock
NASDAQ:CWCO,CWCO,Consolidated Water Co. Ltd. Ordinary Shares
NASDAQ:CWEN,CWEN,Clearway Energy Inc. Class C Common Stock
NASDAQ:CWH,CWH,Camping World Holdings Inc. Class A Commom Stock
NASDAQ:CWK,CWK,Cushman & Wakefield plc Ordinary Shares
NASDAQ:CWST,CWST,Casella Waste Systems Inc. Class A Common Stock
NASDAQ:CWT,CWT,California Water Service Group Common Stock
NASDAQ:CX,CX,Cemex S.A.B. de C.V. Sponsored ADR
NASDAQ:CXDC,CXDC,China XD Plastics Company Limited Common Stock
NASDAQ:CXDO,CXDO,Crexendo Inc. Common Stock
NASDAQ:CXE,CXE,MFS High Income Municipal Trust Common Stock
NASDAQ:CXH,CXH,MFS Investment Grade Municipal Trust Common Stock
NASDAQ:CXM,CXM,Sprinklr Inc. Class A Common Stock
NASDAQ:CXP,CXP,Columbia Property Trust Inc. Common Stock
NASDAQ:CXW,CXW,CoreCivic Inc. Common Stock
NASDAQ:CYAD,CYAD,Celyad Oncology SA American Depositary Shares
NASDAQ:CYAN,CYAN,Cyanotech Corporation Common Stock
NASDAQ:CYBE,CYBE,CyberOptics Corporation Common Stock
NASDAQ:CYBN,CYBN,Cybin Inc. Common Shares
NASDAQ:CYBR,CYBR,CyberArk Software Ltd. Ordinary Shares
NASDAQ:CYCC,CYCC,Cyclacel Pharmaceuticals Inc. Common Stock
NASDAQ:CYCCP,CYCCP,Cyclacel Pharmaceuticals Inc. 6% Convertible Preferred Stock
NASDAQ:CYCN,CYCN,Cyclerion Therapeutics Inc. Common Stock
NASDAQ:CYD,CYD,China Yuchai International Limited Common Stock
NASDAQ:CYH,CYH,Community Health Systems Inc. Common Stock
NASDAQ:CYRN,CYRN,CYREN Ltd. Ordinary Shares
NASDAQ:CYRX,CYRX,CryoPort Inc. Common Stock
NASDAQ:CYT,CYT,Cyteir Therapeutics Inc. Common Stock
NASDAQ:CYTH,CYTH,Cyclo Therapeutics Inc. Common Stock
NASDAQ:CYTHW,CYTHW,Cyclo Therapeutics Inc. Warrant
NASDAQ:CYTK,CYTK,Cytokinetics Incorporated Common Stock
NASDAQ:CYTO,CYTO,Altamira Therapeutics Ltd. Common Shares 0.01 SF (Bermuda)
NASDAQ:CYXT,CYXT,Cyxtera Technologies Inc. Class A Common Stock
NASDAQ:CYXTW,CYXTW,Cyxtera Technologies Inc. Warrant
NASDAQ:CZNC,CZNC,Citizens & Northern Corp Common Stock
NASDAQ:CZOO,CZOO,Cazoo Group Ltd Class A Ordinary Shares
NASDAQ:CZR,CZR,Caesars Entertainment Inc. Common Stock
NASDAQ:CZWI,CZWI,Citizens Community Bancorp Inc. Common Stock
NASDAQ:D,D,Dominion Energy Inc. Common Stock
NASDAQ:DAC,DAC,Danaos Corporation Common Stock
NASDAQ:DADA,DADA,Dada Nexus Limited American Depositary Shares
NASDAQ:DAIO,DAIO,Data I/O Corporation Common Stock
NASDAQ:DAKT,DAKT,Daktronics Inc. Common Stock
NASDAQ:DAL,DAL,Delta Air Lines Inc. Common Stock
NASDAQ:DALN,DALN,DallasNews Corporation Series A Common Stock
NASDAQ:DALS,DALS,DA32 Life Science Tech Acquisition Corp. Class A Common Stock
NASDAQ:DAN,DAN,Dana Incorporated Common Stock
NASDAQ:DAO,DAO,Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share
NASDAQ:DAR,DAR,Darling Ingredients Inc. Common Stock
NASDAQ:DARE,DARE,Dare Bioscience Inc. Common Stock
NASDAQ:DASH,DASH,DoorDash Inc. Class A Common Stock
NASDAQ:DATS,DATS,DatChat Inc. Common Stock
NASDAQ:DATSW,DATSW,DatChat Inc. Series A Warrant
NASDAQ:DAVA,DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share)
NASDAQ:DAWN,DAWN,Day One Biopharmaceuticals Inc. Common Stock
NASDAQ:DB,DB,Deutsche Bank AG Common Stock
NASDAQ:DBD,DBD,Diebold Nixdorf Incorporated Common Stock
NASDAQ:DBDR,DBDR,Roman DBDR Tech Acquisition Corp. Class A Common Stock
NASDAQ:DBDRW,DBDRW,Roman DBDR Tech Acquisition Corp. Warrant
NASDAQ:DBGI,DBGI,Digital Brands Group Inc. Common Stock
NASDAQ:DBGIW,DBGIW,Digital Brands Group Inc. Warrant
NASDAQ:DBI,DBI,Designer Brands Inc. Class A Common Stock
NASDAQ:DBL,DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest
NASDAQ:DBRG,DBRG,DigitalBridge Group Inc.
NASDAQ:DBRG^H,DBRG^H,DigitalBridge Group Inc. 7.125% Series H
NASDAQ:DBRG^I,DBRG^I,DigitalBridge Group Inc. 7.15% Series I
NASDAQ:DBRG^J,DBRG^J,DigitalBridge Group Inc. 7.125% Series J
NASDAQ:DBTX,DBTX,Decibel Therapeutics Inc. Common Stock
NASDAQ:DBVT,DBVT,DBV Technologies S.A. American Depositary Shares
NASDAQ:DBX,DBX,Dropbox Inc. Class A Common Stock
NASDAQ:DCBO,DCBO,Docebo Inc. Common Shares
NASDAQ:DCF,DCF,BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc. Common Stock
NASDAQ:DCI,DCI,Donaldson Company Inc. Common Stock
NASDAQ:DCO,DCO,Ducommun Incorporated Common Stock
NASDAQ:DCOM,DCOM,Dime Community Bancshares Inc. Common Stock
NASDAQ:DCOMP,DCOMP,Dime Community Bancshares Inc. Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series A
NASDAQ:DCP,DCP,DCP Midstream LP Common Units
NASDAQ:DCP^B,DCP^B,DCP Midstream LP 7.875% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units
NASDAQ:DCP^C,DCP^C,DCP Midstream LP 7.95% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units
NASDAQ:DCPH,DCPH,Deciphera Pharmaceuticals Inc. Common Stock
NASDAQ:DCRC,DCRC,Decarbonization Plus Acquisition Corporation III Class A Common Stock
NASDAQ:DCRCU,DCRCU,Decarbonization Plus Acquisition Corporation III Unit
NASDAQ:DCRCW,DCRCW,Decarbonization Plus Acquisition Corporation III Warrant
NASDAQ:DCRD,DCRD,Decarbonization Plus Acquisition Corporation IV Class A Ordinary Share
NASDAQ:DCRDU,DCRDU,Decarbonization Plus Acquisition Corporation IV Unit
NASDAQ:DCRDW,DCRDW,Decarbonization Plus Acquisition Corporation IV Warrant
NASDAQ:DCRN,DCRN,Decarbonization Plus Acquisition Corporation II Class A Common stock
NASDAQ:DCRNU,DCRNU,Decarbonization Plus Acquisition Corporation II Unit
NASDAQ:DCRNW,DCRNW,Decarbonization Plus Acquisition Corporation II Warrant
NASDAQ:DCT,DCT,Duck Creek Technologies Inc. Common Stock
NASDAQ:DCTH,DCTH,Delcath Systems Inc. Common Stock
NASDAQ:DCUE,DCUE,Dominion Energy Inc. 2019 Series A Corporate Units
NASDAQ:DD,DD,DuPont de Nemours Inc. Common Stock
NASDAQ:DDD,DDD,3D Systems Corporation Common Stock
NASDAQ:DDF,DDF,Delaware Investments Dividend & Income Fund Inc. Common Stock
NASDAQ:DDI,DDI,DoubleDown Interactive Co. Ltd. American Depository Shares
NASDAQ:DDL,DDL,Dingdong (Cayman) Limited American Depositary Shares (each two representing three Ordinary Shares)
NASDAQ:DDMX,DDMX,DD3 Acquisition Corp. II Class A Common Stock
NASDAQ:DDMXW,DDMXW,DD3 Acquisition Corp. II Warrant
NASDAQ:DDOG,DDOG,Datadog Inc. Class A Common Stock
NASDAQ:DDS,DDS,Dillard's Inc. Common Stock
NASDAQ:DDT,DDT,Dillard's Capital Trust I
NASDAQ:DE,DE,Deere & Company Common Stock
NASDAQ:DEA,DEA,Easterly Government Properties Inc. Common Stock
NASDAQ:DECK,DECK,Deckers Outdoor Corporation Common Stock
NASDAQ:DEI,DEI,Douglas Emmett Inc. Common Stock
NASDAQ:DELL,DELL,Dell Technologies Inc. Class C Common Stock
NASDAQ:DEN,DEN,Denbury Inc. Common Stock
NASDAQ:DENN,DENN,Denny's Corporation Common Stock
NASDAQ:DEO,DEO,Diageo plc Common Stock
NASDAQ:DESP,DESP,Despegar.com Corp. Ordinary Shares
NASDAQ:DEX,DEX,Delaware Enhanced Global Dividend Common Shares of Beneficial Interest
NASDAQ:DFFN,DFFN,Diffusion Pharmaceuticals Inc. Common Stock
NASDAQ:DFH,DFH,Dream Finders Homes Inc. Class A Common Stock
NASDAQ:DFIN,DFIN,Donnelley Financial Solutions Inc. Common Stock
NASDAQ:DFP,DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock
NASDAQ:DFPH,DFPH,DFP Healthcare Acquisitions Corp. Class A Common Stock
NASDAQ:DFPHW,DFPHW,DFP Healthcare Acquisitions Corp. Warrant
NASDAQ:DFS,DFS,Discover Financial Services Common Stock
NASDAQ:DG,DG,Dollar General Corporation Common Stock
NASDAQ:DGICA,DGICA,Donegal Group Inc. Class A Common Stock
NASDAQ:DGICB,DGICB,Donegal Group Inc. Class B Common Stock
NASDAQ:DGII,DGII,Digi International Inc. Common Stock
NASDAQ:DGLY,DGLY,Digital Ally Inc. Common Stock
NASDAQ:DGNS,DGNS,Dragoneer Growth Opportunities Corp. II Class A Ordinary Shares
NASDAQ:DGNU,DGNU,Dragoneer Growth Opportunities Corp. III Class A Ordinary Shares
NASDAQ:DGX,DGX,Quest Diagnostics Incorporated Common Stock
NASDAQ:DH,DH,Definitive Healthcare Corp. Class A Common Stock
NASDAQ:DHBC,DHBC,DHB Capital Corp. Class A common stock
NASDAQ:DHBCU,DHBCU,DHB Capital Corp. Unit
NASDAQ:DHC,DHC,Diversified Healthcare Trust Common Shares of Beneficial Interest
NASDAQ:DHCA,DHCA,DHC Acquisition Corp. Class A ordinary share
NASDAQ:DHCAU,DHCAU,DHC Acquisition Corp. Unit
NASDAQ:DHCAW,DHCAW,DHC Acquisition Corp. Warrant
NASDAQ:DHCNI,DHCNI,Diversified Healthcare Trust 5.625% Senior Notes due 2042
NASDAQ:DHCNL,DHCNL,Diversified Healthcare Trust 6.25% Senior Notes Due 2046
NASDAQ:DHF,DHF,BNY Mellon High Yield Strategies Fund Common Stock
NASDAQ:DHHC,DHHC,DiamondHead Holdings Corp. Class A Common Stock
NASDAQ:DHHCU,DHHCU,DiamondHead Holdings Corp. Unit
NASDAQ:DHI,DHI,D.R. Horton Inc. Common Stock
NASDAQ:DHIL,DHIL,Diamond Hill Investment Group Inc. Class A Common Stock
NASDAQ:DHR,DHR,Danaher Corporation Common Stock
NASDAQ:DHR^A,DHR^A,Danaher Corporation 4.75% Mandatory Convertible Preferred Stock Series A
NASDAQ:DHR^B,DHR^B,Danaher Corporation 5.00% Mandatory Convertible Preferred Stock Series B
NASDAQ:DHT,DHT,DHT Holdings Inc.
NASDAQ:DHX,DHX,DHI Group Inc. Common Stock
NASDAQ:DHY,DHY,Credit Suisse High Yield Bond Fund Common Stock
NASDAQ:DIAX,DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund Common Shares of Beneficial Interest
NASDAQ:DIBS,DIBS,1stdibs.com Inc. Common Stock
NASDAQ:DICE,DICE,DICE Therapeutics Inc. Common Stock
NASDAQ:DIDI,DIDI,DiDi Global Inc. American Depositary Shares (each four representing one Class A Ordinary Share)
NASDAQ:DILA,DILA,DILA Capital Acquisition Corp. Class A Common Stock
NASDAQ:DIN,DIN,Dine Brands Global Inc. Common Stock
NASDAQ:DIOD,DIOD,Diodes Incorporated Common Stock
NASDAQ:DIS,DIS,Walt Disney Company (The) Common Stock
NASDAQ:DISA,DISA,Disruptive Acquisition Corporation I Class A Ordinary Shares
NASDAQ:DISAU,DISAU,Disruptive Acquisition Corporation I Unit
NASDAQ:DISCA,DISCA,Discovery Inc. Series A Common Stock
NASDAQ:DISCB,DISCB,Discovery Inc. Series B Common Stock
NASDAQ:DISCK,DISCK,Discovery Inc. Series C Common Stock
NASDAQ:DISH,DISH,DISH Network Corporation Class A Common Stock
NASDAQ:DIT,DIT,AMCON Distributing Company Common Stock
NASDAQ:DJCO,DJCO,Daily Journal Corp. (S.C.) Common Stock
NASDAQ:DK,DK,Delek US Holdings Inc. Common Stock
NASDAQ:DKDCA,DKDCA,Data Knights Acquisition Corp. Class A Common Stock
NASDAQ:DKDCW,DKDCW,Data Knights Acquisition Corp. Warrant
NASDAQ:DKL,DKL,Delek Logistics Partners L.P. Common Units representing Limited Partner Interests
NASDAQ:DKNG,DKNG,DraftKings Inc. Class A Common Stock
NASDAQ:DKS,DKS,Dick's Sporting Goods Inc Common Stock
NASDAQ:DLA,DLA,Delta Apparel Inc. Common Stock
NASDAQ:DLB,DLB,Dolby Laboratories Common Stock
NASDAQ:DLCA,DLCA,Deep Lake Capital Acquisition Corp. Class A Ordinary Shares
NASDAQ:DLCAU,DLCAU,Deep Lake Capital Acquisition Corp. Unit
NASDAQ:DLCAW,DLCAW,Deep Lake Capital Acquisition Corp. Warrant
NASDAQ:DLHC,DLHC,DLH Holdings Corp.
NASDAQ:DLNG,DLNG,Dynagas LNG Partners LP Common Units
NASDAQ:DLNG^A,DLNG^A,Dynagas LNG Partners LP 9.00% Series A Cumulative Redeemable Preferred Units
NASDAQ:DLNG^B,DLNG^B,Dynagas LNG Partners LP 8.75% Series B Fixed to Floating Rate Cumulative Redeemable Perpetual Preferred Units liquidation preference $25.00 per Uni
NASDAQ:DLO,DLO,DLocal Limited Class A Common Shares
NASDAQ:DLPN,DLPN,Dolphin Entertainment Inc. Common Stock
NASDAQ:DLR,DLR,Digital Realty Trust Inc. Common Stock
NASDAQ:DLR^J,DLR^J,Digital Realty Trust Inc. 5.250% Series J Cumulative Redeemable Preferred Stock
NASDAQ:DLR^K,DLR^K,Digital Realty Trust Inc. 5.850% Series K Cumulative Redeemable Preferred Stock par value $0.01 per share
NASDAQ:DLR^L,DLR^L,Digital Realty Trust Inc. 5.200% Series L Cumulative Redeemable Preferred Stock
NASDAQ:DLTH,DLTH,Duluth Holdings Inc. Class B Common Stock
NASDAQ:DLTR,DLTR,Dollar Tree Inc. Common Stock
NASDAQ:DLX,DLX,Deluxe Corporation Common Stock
NASDAQ:DLY,DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest
NASDAQ:DM,DM,Desktop Metal Inc. Class A Common Stock
NASDAQ:DMAC,DMAC,DiaMedica Therapeutics Inc. Common Stock
NASDAQ:DMB,DMB,BNY Mellon Municipal Bond Infrastructure Fund Inc. Common Stock
NASDAQ:DMF,DMF,BNY Mellon Municipal Income Inc. Common Stock
NASDAQ:DMLP,DMLP,Dorchester Minerals L.P. Common Units Representing Limited Partnership Interests
NASDAQ:DMO,DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock
NASDAQ:DMRC,DMRC,Digimarc Corporation Common Stock
NASDAQ:DMS,DMS,Digital Media Solutions Inc. Class A Ordinary Shares
NASDAQ:DMTK,DMTK,DermTech Inc. Common Stock
NASDAQ:DMYQ,DMYQ,dMY Technology Group Inc. IV Class A Common Stock
NASDAQ:DNA,DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock
NASDAQ:DNAA,DNAA,Social Capital Suvretta Holdings Corp. I Class A Ordinary Share
NASDAQ:DNAB,DNAB,Social Capital Suvretta Holdings Corp. II Class A Ordinary Shares
NASDAQ:DNAC,DNAC,Social Capital Suvretta Holdings Corp. III Class A ordinary shares
NASDAQ:DNAD,DNAD,Social Capital Suvretta Holdings Corp. IV Class A Ordinary Shares
NASDAQ:DNAY,DNAY,Codex DNA Inc. Common Stock
NASDAQ:DNB,DNB,Dun & Bradstreet Holdings Inc. Common Stock
NASDAQ:DNLI,DNLI,Denali Therapeutics Inc. Common Stock
NASDAQ:DNMR,DNMR,Danimer Scientific Inc. Common Stock
NASDAQ:DNN,DNN,Denison Mines Corp Ordinary Shares (Canada)
NASDAQ:DNOW,DNOW,NOW Inc. Common Stock
NASDAQ:DNP,DNP,DNP Select Income Fund Inc. Common Stock
NASDAQ:DNUT,DNUT,Krispy Kreme Inc. Common Stock
NASDAQ:DNZ,DNZ,D and Z Media Acquisition Corp. Class A Common Stock
NASDAQ:DOC,DOC,Physicians Realty Trust Common Shares of Beneficial Interest
NASDAQ:DOCN,DOCN,DigitalOcean Holdings Inc. Common Stock
NASDAQ:DOCS,DOCS,Doximity Inc. Class A Common Stock
NASDAQ:DOCU,DOCU,DocuSign Inc. Common Stock
NASDAQ:DOGZ,DOGZ,Dogness (International) Corporation Class A Common Stock
NASDAQ:DOLE,DOLE,Dole plc Ordinary Shares
NASDAQ:DOMA,DOMA,Doma Holdings Inc. Common Stock
NASDAQ:DOMO,DOMO,Domo Inc. Class B Common Stock
NASDAQ:DOOO,DOOO,BRP Inc. (Recreational Products) Common Subordinate Voting Shares
NASDAQ:DOOR,DOOR,Masonite International Corporation Ordinary Shares (Canada)
NASDAQ:DORM,DORM,Dorman Products Inc. Common Stock
NASDAQ:DOV,DOV,Dover Corporation Common Stock
NASDAQ:DOW,DOW,Dow Inc. Common Stock
NASDAQ:DOX,DOX,Amdocs Limited Ordinary Shares
NASDAQ:DOYU,DOYU,DouYu International Holdings Limited ADS
NASDAQ:DPG,DPG,Duff & Phelps Utility and Infrastructure Fund Inc.
NASDAQ:DPRO,DPRO,Draganfly Inc. Common Shares
NASDAQ:DPW,DPW,Ault Global Holdings Inc. Common Stock
NASDAQ:DPZ,DPZ,Domino's Pizza Inc Common Stock
NASDAQ:DQ,DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares
NASDAQ:DRAY,DRAY,Macondray Capital Acquisition Corp. I Class A Ordinary Shares
NASDAQ:DRAYU,DRAYU,Macondray Capital Acquisition Corp. I Unit
NASDAQ:DRAYW,DRAYW,Macondray Capital Acquisition Corp. I Warrant
NASDAQ:DRD,DRD,DRDGOLD Limited American Depositary Shares
NASDAQ:DRE,DRE,Duke Realty Corporation Common Stock
NASDAQ:DRH,DRH,Diamondrock Hospitality Company Common Stock
NASDAQ:DRH^A,DRH^A,Diamondrock Hospitality Company 8.250% Series A Cumulative Redeemable Preferred Stock
NASDAQ:DRI,DRI,Darden Restaurants Inc. Common Stock
NASDAQ:DRIO,DRIO,DarioHealth Corp. Common Stock
NASDAQ:DRMA,DRMA,Dermata Therapeutics Inc. Common Stock
NASDAQ:DRMAW,DRMAW,Dermata Therapeutics Inc. Warrant
NASDAQ:DRNA,DRNA,Dicerna Pharmaceuticals Inc. Common Stock
NASDAQ:DRQ,DRQ,Dril-Quip Inc. Common Stock
NASDAQ:DRRX,DRRX,DURECT Corporation Common Stock
NASDAQ:DRTT,DRTT,DIRTT Environmental Solutions Ltd. Common Shares
NASDAQ:DRVN,DRVN,Driven Brands Holdings Inc. Common Stock
NASDAQ:DS,DS,Drive Shack Inc.
NASDAQ:DS^B,DS^B,Drive Shack Inc. Preferred Series B
NASDAQ:DSAC,DSAC,Duddell Street Acquisition Corp. Class A Ordinary Shares
NASDAQ:DSACW,DSACW,Duddell Street Acquisition Corp. Warrant
NASDAQ:DSEY,DSEY,Diversey Holdings Ltd. Ordinary Shares
NASDAQ:DSGN,DSGN,Design Therapeutics Inc. Common Stock
NASDAQ:DSGX,DSGX,Descartes Systems Group Inc. (The) Common Stock
NASDAQ:DSKE,DSKE,Daseke Inc. Common Stock
NASDAQ:DSKEW,DSKEW,Daseke Inc. Warrant
NASDAQ:DSL,DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests
NASDAQ:DSM,DSM,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock
NASDAQ:DSP,DSP,Viant Technology Inc. Class A Common Stock
NASDAQ:DSPG,DSPG,DSP Group Inc. Common Stock
NASDAQ:DSS,DSS,DSS Inc. Common Stock
NASDAQ:DSU,DSU,Blackrock Debt Strategies Fund Inc. Common Stock
NASDAQ:DSWL,DSWL,Deswell Industries Inc. Common Shares
NASDAQ:DSX,DSX,Diana Shipping inc. common stock
NASDAQ:DSX^B,DSX^B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands)
NASDAQ:DT,DT,Dynatrace Inc. Common Stock
NASDAQ:DTB,DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080
NASDAQ:DTE,DTE,DTE Energy Company Common Stock
NASDAQ:DTEA,DTEA,DAVIDsTEA Inc. Common Stock
NASDAQ:DTF,DTF,DTF Tax-Free Income Inc. Common Stock
NASDAQ:DTIL,DTIL,Precision BioSciences Inc. Common Stock
NASDAQ:DTLA^,DTLA^,Brookfield DTLA Inc. 7.625% Series A Cumulative Redeemable Preferred Stock
NASDAQ:DTM,DTM,DT Midstream Inc. Common Stock
NASDAQ:DTOC,DTOC,Digital Transformation Opportunities Corp. Class A Common Stock
NASDAQ:DTOCU,DTOCU,Digital Transformation Opportunities Corp. Units
NASDAQ:DTOCW,DTOCW,Digital Transformation Opportunities Corp. Warrant
NASDAQ:DTP,DTP,DTE Energy Company 6.25% Corporate Units
NASDAQ:DTRTU,DTRTU,DTRT Health Acquisition Corp. Unit
NASDAQ:DTSS,DTSS,Datasea Inc. Common Stock
